Model,DPO2024B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.2,,,
Sample Interval,0.000384025,,,
Filter Frequency,2e+08,,,
Record Length,5192,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-3.456e-01,0.09,-0.29,9.6,9.2
-3.452e-01,0.05,0.57,9.6,10
-3.449e-01,0.09,-0.25,9.6,9.2
-3.445e-01,0.07,0.37,9.6,10
-3.441e-01,0.09,-0.23,9.6,9.2
-3.437e-01,0.09,0.37,9.8,10.2
-3.433e-01,0.11,-0.19,9.8,9.4
-3.429e-01,0.11,0.33,9.8,10.2
-3.425e-01,0.09,-0.19,10,9.4
-3.422e-01,0.05,0.35,10,10.2
-3.418e-01,0.13,-0.25,10,9.4
-3.414e-01,0.09,0.47,9.8,10.2
-3.410e-01,0.09,-0.27,10,9.4
-3.406e-01,0.09,0.43,10,10.4
-3.402e-01,0.11,-0.25,9.8,9.6
-3.399e-01,0.13,0.43,9.8,10.4
-3.395e-01,0.09,-0.23,9.8,9.4
-3.391e-01,0.11,0.47,10,10.4
-3.387e-01,0.09,-0.15,9.8,9.4
-3.383e-01,0.07,0.47,10,10.4
-3.379e-01,0.07,-0.11,9.8,9.4
-3.376e-01,0.09,0.43,10,10.4
-3.372e-01,0.11,-0.11,10,9.4
-3.368e-01,0.09,0.39,9.8,10.4
-3.364e-01,0.07,-0.03,9.8,9.4
-3.360e-01,0.09,0.25,9.8,10.2
-3.356e-01,0.09,-0.00999999,10,9.4
-3.353e-01,0.07,0.15,9.8,10.2
-3.349e-01,0.07,-0.03,9.8,9.4
-3.345e-01,0.05,0.15,10,10.2
-3.341e-01,0.09,0.01,9.6,9.4
-3.337e-01,0.09,0.15,9.8,10.2
-3.333e-01,0.09,-0.13,9.8,9.4
-3.329e-01,0.07,0.55,9.8,10.2
-3.326e-01,0.09,-0.15,9.8,9.2
-3.322e-01,0.07,0.57,9.8,10.2
-3.318e-01,0.07,-0.17,9.8,9.2
-3.314e-01,0.05,0.59,9.8,10
-3.310e-01,0.07,-0.19,9.8,9.2
-3.306e-01,0.07,0.59,9.4,10
-3.303e-01,0.09,-0.29,9.4,9.2
-3.299e-01,0.07,0.55,9.8,10
-3.295e-01,0.07,-0.29,9.6,9.2
-3.291e-01,0.09,0.57,9.6,10
-3.287e-01,0.11,-0.29,9.8,9.2
-3.283e-01,0.09,0.55,9.8,10.2
-3.280e-01,0.09,-0.25,9.8,9.4
-3.276e-01,0.09,0.37,9.6,10.2
-3.272e-01,0.09,-0.25,9.8,9.4
-3.268e-01,0.09,0.37,9.8,10.2
-3.264e-01,0.09,-0.19,9.8,9.4
-3.260e-01,0.11,0.35,10,10.4
-3.257e-01,0.09,-0.23,10,9.4
-3.253e-01,0.11,0.43,9.8,10.2
-3.249e-01,0.11,-0.25,10,9.4
-3.245e-01,0.11,0.47,10,10.4
-3.241e-01,0.11,-0.25,9.8,9.4
-3.237e-01,0.09,0.45,9.8,10.4
-3.233e-01,0.09,-0.23,9.8,9.4
-3.230e-01,0.11,0.45,10,10.4
-3.226e-01,0.13,-0.17,10,9.4
-3.222e-01,0.07,0.47,10,10.4
-3.218e-01,0.07,-0.13,10,9.6
-3.214e-01,0.09,0.47,10,10.4
-3.210e-01,0.09,-0.11,10,9.4
-3.207e-01,0.11,0.41,9.8,10.4
-3.203e-01,0.09,-0.09,10,9.4
-3.199e-01,0.09,0.37,10,10.2
-3.195e-01,0.09,-0.00999999,9.8,9.4
-3.191e-01,0.07,0.19,9.8,10.2
-3.187e-01,0.07,-0.00999999,9.8,9.4
-3.184e-01,0.09,0.17,9.8,10.2
-3.180e-01,0.07,-0.00999999,9.8,9.4
-3.176e-01,0.09,0.17,9.8,10.2
-3.172e-01,0.09,-0.11,10,9.4
-3.168e-01,0.09,0.53,9.8,10.2
-3.164e-01,0.09,-0.13,9.6,9.4
-3.161e-01,0.09,0.53,10,10.2
-3.157e-01,0.07,-0.15,9.6,9.4
-3.153e-01,0.07,0.57,9.8,10.2
-3.149e-01,0.09,-0.17,9.6,9.2
-3.145e-01,0.11,0.59,9.8,10
-3.141e-01,0.07,-0.25,9.8,9.2
-3.137e-01,0.07,0.61,9.8,10.2
-3.134e-01,-0.00999999,-0.29,9.6,9.2
-3.130e-01,0.07,0.57,9.6,10
-3.126e-01,0.07,-0.31,9.8,9.2
-3.122e-01,0.07,0.57,9.6,10.2
-3.118e-01,0.09,-0.27,9.6,9.4
-3.114e-01,0.07,0.43,9.8,10.2
-3.111e-01,0.09,-0.25,9.6,9.4
-3.107e-01,0.09,0.39,9.8,10.2
-3.103e-01,0.11,-0.21,9.8,9.4
-3.099e-01,0.09,0.35,9.6,10.2
-3.095e-01,0.09,-0.19,9.8,9.4
-3.091e-01,0.09,0.35,10,10.2
-3.088e-01,0.11,-0.25,10,9.4
-3.084e-01,0.09,0.47,10,10.4
-3.080e-01,0.11,-0.27,10,9.6
-3.076e-01,0.09,0.45,10,10.4
-3.072e-01,0.11,-0.25,10,9.6
-3.068e-01,0.11,0.43,9.8,10.4
-3.065e-01,0.09,-0.21,10,9.6
-3.061e-01,0.13,0.45,10,10.4
-3.057e-01,0.09,-0.15,10,9.6
-3.053e-01,0.07,0.47,10,10.4
-3.049e-01,0.11,-0.13,10,9.4
-3.045e-01,0.09,0.45,10,10.4
-3.041e-01,0.07,-0.11,10,9.6
-3.038e-01,0.07,0.41,10,10.4
-3.034e-01,0.11,-0.07,10,9.4
-3.030e-01,0.09,0.31,10,10.4
-3.026e-01,0.09,-0.00999999,10,9.4
-3.022e-01,0.07,0.17,9.8,10.2
-3.018e-01,0.09,-0.00999999,9.8,9.4
-3.015e-01,0.09,0.17,9.8,10.2
-3.011e-01,0.07,-0.00999999,9.8,9.4
-3.007e-01,0.11,0.15,9.8,10.2
-3.003e-01,0.07,-0.11,9.8,9.4
-2.999e-01,0.09,0.53,9.8,10.2
-2.995e-01,0.07,-0.13,9.6,9.4
-2.992e-01,0.09,0.57,9.8,10.2
-2.988e-01,0.09,-0.15,9.8,9.2
-2.984e-01,0.09,0.59,9.8,10.2
-2.980e-01,0.09,-0.17,9.8,9.2
-2.976e-01,0.05,0.57,9.6,10.2
-2.972e-01,0.07,-0.29,9.8,9.2
-2.969e-01,0.09,0.59,9.8,10.2
-2.965e-01,0.11,-0.31,9.6,9.2
-2.961e-01,0.09,0.57,9.6,10.2
-2.957e-01,0.09,-0.29,9.6,9.2
-2.953e-01,0.11,0.55,9.6,10.2
-2.949e-01,0.11,-0.25,9.8,9.4
-2.945e-01,0.09,0.39,9.8,10.2
-2.942e-01,0.11,-0.23,10,9.4
-2.938e-01,0.11,0.39,9.8,10.2
-2.934e-01,0.09,-0.21,9.8,9.4
-2.930e-01,0.09,0.35,10,10.2
-2.926e-01,0.11,-0.19,9.8,9.4
-2.922e-01,0.11,0.35,10,10.2
-2.919e-01,0.11,-0.25,10,9.6
-2.915e-01,0.11,0.47,10,10.4
-2.911e-01,0.09,-0.27,9.8,9.4
-2.907e-01,0.09,0.45,9.8,10.4
-2.903e-01,0.09,-0.23,10,9.6
-2.899e-01,0.11,0.45,10,10.4
-2.896e-01,0.09,-0.21,10,9.6
-2.892e-01,0.09,0.47,10,10.4
-2.888e-01,0.09,-0.15,9.8,9.4
-2.884e-01,0.07,0.47,10,10.4
-2.880e-01,0.09,-0.13,10,9.4
-2.876e-01,0.11,0.43,10,10.4
-2.873e-01,0.05,-0.11,10,9.4
-2.869e-01,0.09,0.39,9.8,10.4
-2.865e-01,0.11,-0.05,10,9.4
-2.861e-01,0.07,0.25,9.8,10.2
-2.857e-01,0.11,-0.00999999,9.8,9.4
-2.853e-01,0.09,0.17,9.8,10.2
-2.849e-01,0.09,-0.00999999,10,9.4
-2.846e-01,0.07,0.17,9.6,10.2
-2.842e-01,0.07,-0.00999999,9.8,9.4
-2.838e-01,0.09,0.15,9.8,10.2
-2.834e-01,0.09,-0.11,9.8,9.4
-2.830e-01,0.09,0.53,9.8,10.2
-2.826e-01,0.07,-0.15,9.6,9.4
-2.823e-01,0.07,0.57,9.8,10.2
-2.819e-01,0.07,-0.15,9.8,9.4
-2.815e-01,0.07,0.59,9.8,10.2
-2.811e-01,0.09,-0.19,9.8,9.2
-2.807e-01,0.05,0.61,9.8,10.2
-2.803e-01,0.07,-0.27,9.8,9.2
-2.800e-01,0.05,0.55,9.8,10
-2.796e-01,0.09,-0.29,9.8,9.2
-2.792e-01,0.07,0.57,9.6,10
-2.788e-01,0.07,-0.29,9.8,9.4
-2.784e-01,0.09,0.57,9.6,10.2
-2.780e-01,0.07,-0.23,9.8,9.4
-2.776e-01,0.07,0.39,9.8,10.2
-2.773e-01,0.09,-0.23,9.8,9.4
-2.769e-01,0.11,0.39,9.8,10.2
-2.765e-01,0.09,-0.19,10,9.4
-2.761e-01,0.11,0.37,10,10.2
-2.757e-01,0.11,-0.21,9.8,9.4
-2.753e-01,0.09,0.37,10,10.2
-2.750e-01,0.11,-0.25,9.8,9.6
-2.746e-01,0.11,0.45,9.8,10.4
-2.742e-01,0.11,-0.25,9.8,9.6
-2.738e-01,0.11,0.45,9.8,10.4
-2.734e-01,0.11,-0.25,10,9.6
-2.730e-01,0.09,0.45,10,10.4
-2.727e-01,0.11,-0.19,10,9.6
-2.723e-01,0.09,0.47,9.8,10.4
-2.719e-01,0.09,-0.15,10,9.6
-2.715e-01,0.09,0.49,10,10.4
-2.711e-01,0.07,-0.11,10,9.6
-2.707e-01,0.11,0.43,10,10.4
-2.704e-01,0.07,-0.09,9.8,9.4
-2.700e-01,0.09,0.37,9.8,10.4
-2.696e-01,0.07,-0.03,10,9.4
-2.692e-01,0.07,0.21,9.8,10.4
-2.688e-01,0.09,-0.00999999,9.8,9.4
-2.684e-01,0.07,0.15,9.8,10.2
-2.680e-01,0.09,-0.00999999,9.8,9.4
-2.677e-01,0.09,0.17,9.8,10.2
-2.673e-01,0.07,-0.03,10,9.4
-2.669e-01,0.07,0.25,9.8,10.2
-2.665e-01,0.09,-0.13,9.8,9.4
-2.661e-01,0.09,0.55,9.8,10.2
-2.657e-01,0.07,-0.13,9.6,9.4
-2.654e-01,0.07,0.57,9.6,10.2
-2.650e-01,0.09,-0.17,9.8,9.2
-2.646e-01,0.09,0.61,9.8,10.2
-2.642e-01,0.07,-0.19,9.6,9.2
-2.638e-01,0.07,0.59,9.6,10
-2.634e-01,0.05,-0.31,9.6,9.2
-2.631e-01,0.05,0.57,9.6,10
-2.627e-01,0.05,-0.29,9.6,9.2
-2.623e-01,0.09,0.57,9.8,10
-2.619e-01,0.07,-0.29,9.6,9.4
-2.615e-01,0.07,0.43,9.8,10.2
-2.611e-01,0.07,-0.25,9.8,9.4
-2.608e-01,0.09,0.39,10,10.2
-2.604e-01,0.07,-0.23,9.8,9.4
-2.600e-01,0.09,0.37,10,10.2
-2.596e-01,0.09,-0.19,10,9.4
-2.592e-01,0.13,0.39,10,10.2
-2.588e-01,0.13,-0.25,9.8,9.4
-2.584e-01,0.11,0.47,10,10.4
-2.581e-01,0.11,-0.27,10,9.6
-2.577e-01,0.09,0.47,9.8,10.4
-2.573e-01,0.09,-0.25,10,9.6
-2.569e-01,0.09,0.45,9.8,10.4
-2.565e-01,0.09,-0.23,10,9.6
-2.561e-01,0.09,0.45,9.8,10.4
-2.558e-01,0.11,-0.15,10,9.6
-2.554e-01,0.07,0.49,10,10.4
-2.550e-01,0.07,-0.13,9.8,9.6
-2.546e-01,0.09,0.45,10,10.4
-2.542e-01,0.09,-0.11,10.2,9.6
-2.538e-01,0.07,0.41,9.8,10.4
-2.535e-01,0.05,-0.09,9.8,9.4
-2.531e-01,0.09,0.33,10,10.2
-2.527e-01,0.09,-0.00999999,9.8,9.4
-2.523e-01,0.07,0.19,9.8,10.2
-2.519e-01,0.09,-0.00999999,9.8,9.4
-2.515e-01,0.09,0.17,9.8,10.2
-2.512e-01,0.09,-0.03,9.8,9.4
-2.508e-01,0.09,0.17,9.8,10.2
-2.504e-01,0.09,-0.11,9.8,9.4
-2.500e-01,0.09,0.53,9.8,10.2
-2.496e-01,0.09,-0.13,9.6,9.2
-2.492e-01,0.07,0.57,9.6,10.2
-2.488e-01,0.09,-0.15,9.6,9.4
-2.485e-01,0.05,0.57,9.6,10.2
-2.481e-01,0.05,-0.17,9.6,9.2
-2.477e-01,0.05,0.59,9.6,10
-2.473e-01,0.11,-0.25,9.8,9.2
-2.469e-01,0.07,0.59,9.8,10
-2.465e-01,0.07,-0.29,10,9.2
-2.462e-01,0.09,0.55,9.8,10.2
-2.458e-01,0.13,-0.29,9.6,9.2
-2.454e-01,0.21,0.55,9.6,10.2
-2.450e-01,0.05,-0.25,9.8,9.4
-2.446e-01,0.01,0.43,9.8,10.2
-2.442e-01,0.19,-0.23,9.8,9.4
-2.439e-01,0.05,0.37,9.8,10.2
-2.435e-01,0.09,-0.21,9.6,9.4
-2.431e-01,0.11,0.35,9.8,10.2
-2.427e-01,0.11,-0.17,10,9.4
-2.423e-01,0.11,0.35,10,10.4
-2.419e-01,0.09,-0.25,10,9.4
-2.416e-01,0.11,0.47,10,10.4
-2.412e-01,0.13,-0.27,10,9.6
-2.408e-01,0.11,0.47,9.8,10.4
-2.404e-01,0.11,-0.25,10,9.6
-2.400e-01,0.11,0.43,10,10.4
-2.396e-01,0.11,-0.21,9.8,9.4
-2.392e-01,0.17,0.47,10,10.4
-2.389e-01,0.23,-0.15,9.8,9.6
-2.385e-01,-0.05,0.47,10,10.4
-2.381e-01,-0.03,-0.13,10,9.6
-2.377e-01,-0.03,0.45,10,10.4
-2.373e-01,0.03,-0.11,10,9.6
-2.369e-01,0.11,0.39,10,10.4
-2.366e-01,0.09,-0.07,10,9.4
-2.362e-01,0.07,0.33,9.8,10.2
-2.358e-01,0.09,-0.00999999,9.8,9.4
-2.354e-01,0.09,0.17,9.8,10.2
-2.350e-01,0.09,-0.03,10.2,9.4
-2.346e-01,0.09,0.17,9.8,10.2
-2.343e-01,0.11,0.01,9.8,9.4
-2.339e-01,0.09,0.15,9.8,10.2
-2.335e-01,0.09,-0.11,9.6,9.4
-2.331e-01,0.05,0.53,9.8,10.2
-2.327e-01,0.09,-0.13,9.8,9.4
-2.323e-01,0.09,0.57,10,10.2
-2.320e-01,0.09,-0.15,9.8,9.2
-2.316e-01,0.07,0.59,9.6,10.2
-2.312e-01,0.15,-0.19,9.8,9.2
-2.308e-01,0.17,0.59,9.6,10
-2.304e-01,0.07,-0.27,9.6,9.2
-2.300e-01,0.05,0.59,9.6,10
-2.296e-01,0.07,-0.29,9.8,9.2
-2.293e-01,0.07,0.57,9.8,10
-2.289e-01,0.19,-0.27,9.6,9.2
-2.285e-01,0.07,0.57,9.6,10.2
-2.281e-01,0.09,-0.25,9.8,9.4
-2.277e-01,0.11,0.39,9.8,10.2
-2.273e-01,0.09,-0.23,9.8,9.4
-2.270e-01,0.11,0.39,10,10.4
-2.266e-01,0.11,-0.19,10,9.4
-2.262e-01,0.09,0.37,10,10.2
-2.258e-01,0.09,-0.21,9.8,9.4
-2.254e-01,0.09,0.35,9.8,10.2
-2.250e-01,0.09,-0.27,10,9.4
-2.247e-01,0.11,0.45,9.8,10.4
-2.243e-01,0.11,-0.27,10,9.4
-2.239e-01,0.09,0.45,9.8,10.4
-2.235e-01,0.11,-0.23,10,9.6
-2.231e-01,0.09,0.45,10,10.4
-2.227e-01,0.11,-0.19,10,9.6
-2.224e-01,0.09,0.45,10,10.4
-2.220e-01,0.09,-0.15,9.8,9.6
-2.216e-01,0.09,0.49,9.8,10.4
-2.212e-01,0.09,-0.11,9.8,9.4
-2.208e-01,0.09,0.43,10,10.4
-2.204e-01,0.09,-0.11,9.8,9.4
-2.200e-01,0.07,0.39,10,10.4
-2.197e-01,0.11,-0.05,10,9.4
-2.193e-01,0.09,0.25,10,10.2
-2.189e-01,0.07,-0.00999999,9.8,9.4
-2.185e-01,0.09,0.17,9.8,10.2
-2.181e-01,0.09,-0.00999999,9.8,9.4
-2.177e-01,0.09,0.17,9.8,10.2
-2.174e-01,0.07,0.01,9.8,9.4
-2.170e-01,0.07,0.15,9.8,10.2
-2.166e-01,0.07,-0.13,9.8,9.4
-2.162e-01,0.09,0.55,9.8,10.2
-2.158e-01,0.09,-0.13,9.8,9.4
-2.154e-01,0.11,0.57,9.6,10.2
-2.151e-01,0.09,-0.17,9.6,9.2
-2.147e-01,0.07,0.59,9.8,10
-2.143e-01,0.07,-0.19,9.6,9.2
-2.139e-01,0.07,0.59,9.6,10.2
-2.135e-01,0.07,-0.27,9.8,9.2
-2.131e-01,0.07,0.55,9.6,10.2
-2.127e-01,0.07,-0.29,9.6,9.2
-2.124e-01,0.09,0.57,9.6,10.2
-2.120e-01,0.09,-0.27,9.6,9.4
-2.116e-01,0.09,0.53,9.8,10.2
-2.112e-01,0.07,-0.23,9.8,9.4
-2.108e-01,0.09,0.37,10,10.2
-2.104e-01,0.11,-0.23,9.8,9.4
-2.101e-01,0.11,0.37,10,10.2
-2.097e-01,0.11,-0.21,10,9.4
-2.093e-01,0.11,0.37,10,10.2
-2.089e-01,0.11,-0.25,9.8,9.4
-2.085e-01,0.11,0.43,10,10.4
-2.081e-01,0.13,-0.27,9.8,9.4
-2.078e-01,0.09,0.47,10,10.4
-2.074e-01,0.11,-0.25,9.8,9.6
-2.070e-01,0.07,0.45,9.8,10.4
-2.066e-01,0.09,-0.25,9.8,9.6
-2.062e-01,0.11,0.45,9.8,10.4
-2.058e-01,0.11,-0.17,10,9.6
-2.055e-01,0.09,0.49,10,10.4
-2.051e-01,0.09,-0.13,9.8,9.4
-2.047e-01,0.07,0.47,10,10.4
-2.043e-01,0.09,-0.11,9.8,9.4
-2.039e-01,0.09,0.43,10,10.4
-2.035e-01,0.11,-0.11,10,9.4
-2.031e-01,0.09,0.33,9.8,10.2
-2.028e-01,0.11,-0.00999999,9.8,9.4
-2.024e-01,0.09,0.19,10,10.2
-2.020e-01,0.07,-0.00999999,10,9.4
-2.016e-01,0.09,0.17,10,10.2
-2.012e-01,0.09,-0.00999999,10,9.4
-2.008e-01,0.07,0.15,9.6,10.2
-2.005e-01,0.07,-0.13,9.8,9.4
-2.001e-01,0.09,0.53,9.8,10.2
-1.997e-01,0.09,-0.13,9.8,9.4
-1.993e-01,0.07,0.55,9.8,10.2
-1.989e-01,0.09,-0.15,9.8,9.4
-1.985e-01,0.07,0.59,9.8,10.2
-1.982e-01,0.07,-0.17,9.6,9.2
-1.978e-01,0.07,0.59,9.8,10.2
-1.974e-01,0.09,-0.27,9.6,9.2
-1.970e-01,0.09,0.59,9.6,10
-1.966e-01,0.05,-0.29,9.6,9.2
-1.962e-01,0.09,0.55,9.6,10.2
-1.959e-01,0.09,-0.29,9.6,9.2
-1.955e-01,0.09,0.59,9.6,10.2
-1.951e-01,0.09,-0.27,9.6,9.4
-1.947e-01,0.11,0.41,9.8,10.2
-1.943e-01,0.09,-0.23,9.8,9.4
-1.939e-01,0.11,0.41,9.8,10.2
-1.935e-01,0.11,-0.21,10,9.4
-1.932e-01,0.09,0.37,10,10.4
-1.928e-01,0.09,-0.19,9.8,9.4
-1.924e-01,0.11,0.33,10,10.4
-1.920e-01,0.11,-0.27,10,9.4
-1.916e-01,0.09,0.45,10,10.4
-1.912e-01,0.13,-0.25,10,9.6
-1.909e-01,0.09,0.45,10,10.4
-1.905e-01,0.09,-0.25,10,9.6
-1.901e-01,0.11,0.45,9.8,10.4
-1.897e-01,0.09,-0.21,10.2,9.6
-1.893e-01,0.11,0.45,10,10.4
-1.889e-01,0.09,-0.17,9.8,9.6
-1.886e-01,0.11,0.47,10,10.4
-1.882e-01,0.09,-0.13,10,9.4
-1.878e-01,0.09,0.45,10,10.4
-1.874e-01,0.09,-0.11,10,9.4
-1.870e-01,0.09,0.41,9.8,10.4
-1.866e-01,0.09,-0.07,10,9.4
-1.863e-01,0.09,0.31,10,10.2
-1.859e-01,0.09,-0.00999999,9.8,9.4
-1.855e-01,0.11,0.17,9.8,10.2
-1.851e-01,0.09,-0.00999999,9.8,9.4
-1.847e-01,0.09,0.19,9.8,10.2
-1.843e-01,0.11,-0.00999999,9.8,9.4
-1.839e-01,0.09,0.17,10,10.2
-1.836e-01,0.09,-0.11,9.6,9.4
-1.832e-01,0.07,0.53,9.8,10.2
-1.828e-01,0.07,-0.13,9.8,9.4
-1.824e-01,0.09,0.57,9.6,10.2
-1.820e-01,0.07,-0.15,9.6,9.2
-1.816e-01,0.07,0.59,9.8,10.2
-1.813e-01,0.09,-0.17,9.8,9.4
-1.809e-01,0.07,0.59,9.6,10.2
-1.805e-01,0.07,-0.31,9.8,9.2
-1.801e-01,0.09,0.59,9.4,10
-1.797e-01,0.07,-0.29,9.6,9.2
-1.793e-01,0.09,0.57,9.6,10
-1.790e-01,0.07,-0.29,9.6,9.2
-1.786e-01,0.07,0.57,9.8,10
-1.782e-01,0.07,-0.25,9.8,9.4
-1.778e-01,0.07,0.41,9.8,10.2
-1.774e-01,0.11,-0.23,9.8,9.4
-1.770e-01,0.11,0.39,10,10.2
-1.767e-01,0.09,-0.21,10,9.4
-1.763e-01,0.11,0.35,9.6,10.2
-1.759e-01,0.11,-0.19,10,9.4
-1.755e-01,0.11,0.35,9.8,10.4
-1.751e-01,0.13,-0.25,9.8,9.6
-1.747e-01,0.09,0.47,10,10.4
-1.743e-01,0.11,-0.27,10,9.6
-1.740e-01,0.11,0.45,9.8,10.4
-1.736e-01,0.09,-0.25,10,9.6
-1.732e-01,0.11,0.45,10,10.4
-1.728e-01,0.09,-0.21,10,9.4
-1.724e-01,0.09,0.47,10,10.4
-1.720e-01,0.07,-0.15,9.8,9.6
-1.717e-01,0.07,0.47,10,10.4
-1.713e-01,0.05,-0.11,10,9.6
-1.709e-01,-0.05,0.45,10,10.4
-1.705e-01,0.07,-0.11,9.8,9.4
-1.701e-01,0.07,0.39,10,10.4
-1.697e-01,0.07,-0.05,10,9.4
-1.694e-01,0.07,0.25,9.8,10.2
-1.690e-01,0.09,-0.03,9.8,9.4
-1.686e-01,0.09,0.17,10,10.2
-1.682e-01,0.09,-0.00999999,9.8,9.4
-1.678e-01,0.11,0.17,10,10.2
-1.674e-01,0.09,-0.00999999,9.8,9.4
-1.671e-01,0.07,0.15,9.8,10.2
-1.667e-01,0.07,-0.13,9.6,9.4
-1.663e-01,0.09,0.53,9.8,10.2
-1.659e-01,0.07,-0.13,9.8,9.4
-1.655e-01,0.09,0.57,9.8,10.2
-1.651e-01,0.07,-0.17,10,9.2
-1.647e-01,0.09,0.61,9.8,10.2
-1.644e-01,0.07,-0.19,9.8,9.2
-1.640e-01,0.05,0.59,9.8,10
-1.636e-01,0.05,-0.27,9.8,9.2
-1.632e-01,0.07,0.55,9.6,10
-1.628e-01,0.09,-0.29,9.8,9.2
-1.624e-01,0.09,0.57,9.8,10.2
-1.621e-01,0.07,-0.27,9.8,9.4
-1.617e-01,0.09,0.55,9.8,10.2
-1.613e-01,0.07,-0.25,10,9.4
-1.609e-01,0.07,0.37,9.6,10.2
-1.605e-01,0.11,-0.23,9.8,9.4
-1.601e-01,0.09,0.39,10,10.2
-1.598e-01,0.11,-0.21,10,9.4
-1.594e-01,0.05,0.35,9.8,10.2
-1.590e-01,0.09,-0.21,9.8,9.4
-1.586e-01,0.11,0.35,10,10.4
-1.582e-01,0.13,-0.25,10,9.4
-1.578e-01,0.11,0.47,10,10.4
-1.575e-01,0.11,-0.25,10,9.6
-1.571e-01,0.11,0.45,10,10.4
-1.567e-01,0.11,-0.23,9.8,9.6
-1.563e-01,0.11,0.45,10,10.4
-1.559e-01,0.17,-0.17,10,9.6
-1.555e-01,0.09,0.49,10,10.4
-1.551e-01,0.09,-0.15,10,9.6
-1.548e-01,0.07,0.47,10,10.4
-1.544e-01,0.07,-0.11,9.8,9.4
-1.540e-01,0.05,0.43,10,10.4
-1.536e-01,0.11,-0.09,10,9.4
-1.532e-01,0.09,0.39,9.8,10.4
-1.528e-01,0.15,-0.03,9.8,9.4
-1.525e-01,0.09,0.23,10,10.4
-1.521e-01,0.09,-0.00999999,9.8,9.4
-1.517e-01,0.07,0.17,9.8,10.2
-1.513e-01,0.07,-0.00999999,9.8,9.4
-1.509e-01,0.11,0.15,9.8,10.2
-1.505e-01,0.09,-0.09,9.8,9.4
-1.502e-01,0.09,0.49,9.8,10.2
-1.498e-01,0.07,-0.13,9.6,9.4
-1.494e-01,0.07,0.55,9.8,10.2
-1.490e-01,0.09,-0.13,9.8,9.2
-1.486e-01,0.07,0.57,9.6,10.2
-1.482e-01,0.07,-0.17,9.6,9.2
-1.478e-01,0.07,0.59,9.6,10.2
-1.475e-01,0.07,-0.21,9.6,9.2
-1.471e-01,0.07,0.59,9.6,10
-1.467e-01,0.09,-0.31,9.6,9.2
-1.463e-01,0.07,0.55,9.6,10.2
-1.459e-01,0.09,-0.29,9.6,9.4
-1.455e-01,0.09,0.57,9.8,10.2
-1.452e-01,0.07,-0.29,9.8,9.4
-1.448e-01,0.09,0.41,9.6,10.2
-1.444e-01,0.09,-0.25,9.8,9.4
-1.440e-01,0.07,0.37,10,10.2
-1.436e-01,0.11,-0.21,9.8,9.4
-1.432e-01,0.09,0.37,9.8,10.2
-1.429e-01,0.11,-0.19,9.8,9.4
-1.425e-01,0.11,0.35,10,10.2
-1.421e-01,0.09,-0.27,10,9.4
-1.417e-01,0.11,0.45,9.8,10.4
-1.413e-01,0.07,-0.27,10,9.4
-1.409e-01,0.11,0.45,9.8,10.4
-1.406e-01,0.09,-0.25,10,9.6
-1.402e-01,0.13,0.45,9.8,10.4
-1.398e-01,0.09,-0.25,10,9.6
-1.394e-01,0.09,0.45,10,10.4
-1.390e-01,0.09,-0.15,10,9.4
-1.386e-01,0.07,0.49,10,10.4
-1.382e-01,0.09,-0.15,10,9.6
-1.379e-01,0.09,0.45,9.8,10.4
-1.375e-01,0.09,-0.11,9.8,9.4
-1.371e-01,0.09,0.43,10,10.4
-1.367e-01,0.09,-0.07,10,9.4
-1.363e-01,0.07,0.33,10,10.4
-1.359e-01,0.09,-0.00999999,9.8,9.4
-1.356e-01,0.07,0.17,9.8,10.2
-1.352e-01,0.09,-0.00999999,9.8,9.4
-1.348e-01,0.09,0.17,10.2,10.2
-1.344e-01,0.11,-0.00999999,9.8,9.4
-1.340e-01,0.09,0.17,10,10.2
-1.336e-01,0.09,-0.11,9.8,9.4
-1.333e-01,0.09,0.53,9.8,10.2
-1.329e-01,0.05,-0.13,9.8,9.4
-1.325e-01,0.09,0.55,9.8,10.2
-1.321e-01,0.07,-0.15,10,9.2
-1.317e-01,0.07,0.61,9.8,10.2
-1.313e-01,0.07,-0.17,9.6,9.2
-1.310e-01,0.07,0.61,9.6,10
-1.306e-01,0.07,-0.29,9.8,9.2
-1.302e-01,0.09,0.59,9.8,10
-1.298e-01,0.07,-0.29,9.6,9.2
-1.294e-01,0.09,0.55,9.8,10.2
-1.290e-01,0.09,-0.29,9.8,9.2
-1.286e-01,0.11,0.57,9.8,10.2
-1.283e-01,0.11,-0.27,9.8,9.4
-1.279e-01,0.09,0.39,9.8,10.2
-1.275e-01,0.09,-0.23,9.8,9.4
-1.271e-01,0.09,0.37,9.8,10.2
-1.267e-01,0.11,-0.21,10,9.4
-1.263e-01,0.09,0.35,9.8,10.2
-1.260e-01,0.11,-0.19,9.8,9.4
-1.256e-01,0.11,0.35,10,10.2
-1.252e-01,0.09,-0.25,9.8,9.4
-1.248e-01,0.11,0.47,10,10.2
-1.244e-01,0.11,-0.27,10,9.6
