Model,DPO2024B
Firmware Version,1.52

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,0.1,,,
Sample Interval,0.000192012,,,
Filter Frequency,2e+08,,,
Record Length,5192,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,10,,10,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.5,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-1.757e-01,0.35,0.69,9.8,10.2
-1.755e-01,0.31,-0.13,9.8,9.2
-1.753e-01,0.23,0.65,9.6,10
-1.751e-01,0.29,-0.11,9.6,9.2
-1.749e-01,0.33,0.65,9.8,10
-1.747e-01,0.25,-0.11,9.6,9.2
-1.745e-01,0.27,0.63,9.6,10
-1.743e-01,0.25,-0.07,9.8,9.2
-1.742e-01,0.27,0.57,9.6,10
-1.740e-01,0.19,0.07,9.4,9.2
-1.738e-01,0.23,0.43,9.4,10
-1.736e-01,0.23,0.15,9.4,9.2
-1.734e-01,0.23,0.35,9.4,10
-1.732e-01,0.25,0.15,9.6,9.2
-1.730e-01,0.27,0.35,9.6,10
-1.728e-01,0.25,0.15,9.4,9.2
-1.726e-01,0.23,0.33,9.6,10
-1.724e-01,0.25,0.13,9.6,9
-1.722e-01,0.25,0.35,9.4,10
-1.720e-01,0.23,0.15,9.4,9
-1.719e-01,0.25,0.35,9.4,9.8
-1.717e-01,0.25,0.17,9.2,9
-1.715e-01,0.27,0.31,9.4,9.8
-1.713e-01,0.25,0.19,9.4,9
-1.711e-01,0.25,0.31,9.2,9.8
-1.709e-01,0.25,-0.13,9.4,9
-1.707e-01,0.23,0.71,9.4,9.8
-1.705e-01,0.25,-0.13,9.4,8.8
-1.703e-01,0.27,0.71,9.4,9.8
-1.701e-01,0.27,-0.13,9.4,8.8
-1.699e-01,0.23,0.73,9.4,9.6
-1.697e-01,0.25,-0.13,9,8.8
-1.695e-01,0.25,0.73,9.2,9.6
-1.694e-01,0.25,-0.15,9.2,8.8
-1.692e-01,0.25,0.71,9.2,9.6
-1.690e-01,0.27,-0.15,9.2,8.8
-1.688e-01,0.25,0.73,9.2,9.6
-1.686e-01,0.27,-0.15,9.2,8.8
-1.684e-01,0.25,0.73,9.2,9.6
-1.682e-01,0.27,-0.13,9.2,8.8
-1.680e-01,0.29,0.75,9.2,9.6
-1.678e-01,0.31,-0.13,9.2,8.8
-1.676e-01,0.29,0.73,9.2,9.4
-1.674e-01,0.33,-0.11,9.2,8.6
-1.672e-01,0.29,0.77,9,9.4
-1.671e-01,0.29,-0.13,9.2,8.8
-1.669e-01,0.29,0.77,9,9.4
-1.667e-01,0.27,-0.15,9,8.6
-1.665e-01,0.29,0.77,9.2,9.4
-1.663e-01,0.29,-0.11,9,8.8
-1.661e-01,0.27,0.73,9,9.4
-1.659e-01,0.25,-0.11,9.2,8.8
-1.657e-01,0.25,0.59,9,9.4
-1.655e-01,0.25,-0.07,9.2,8.8
-1.653e-01,0.25,0.55,9.2,9.4
-1.651e-01,0.23,-0.07,9.2,8.6
-1.649e-01,0.31,0.69,9,9.6
-1.647e-01,0.45,0.17,9,8.6
-1.646e-01,0.61,0.91,9,9.4
-1.644e-01,0.67,0.39,9,8.4
-1.642e-01,0.73,1.07,9,9.4
-1.640e-01,0.83,0.47,9,8.6
-1.638e-01,0.81,1.09,9,9.2
-1.636e-01,0.75,0.51,9,8.4
-1.634e-01,0.87,1.19,8.8,9.2
-1.632e-01,0.95,0.67,8.8,8.2
-1.630e-01,0.99,1.25,8.8,9.2
-1.628e-01,1.01,0.61,8.8,8.2
-1.626e-01,0.95,1.23,8.8,9.2
-1.624e-01,0.97,0.59,8.8,8.2
-1.623e-01,1.07,1.49,8.6,9
-1.621e-01,1.09,0.71,8.6,8.2
-1.619e-01,1.15,1.51,8.6,9
-1.617e-01,1.15,0.75,8.4,8
-1.615e-01,1.21,1.55,8.4,9
-1.613e-01,1.13,0.63,8.4,8
-1.611e-01,1.03,1.43,8.6,8.8
-1.609e-01,0.99,0.49,8.6,8
-1.607e-01,0.89,1.27,8.4,8.8
-1.605e-01,0.79,0.41,8.4,8
-1.603e-01,0.75,1.13,8.6,8.8
-1.601e-01,0.73,0.27,8.6,8
-1.599e-01,0.65,1.03,8.6,8.8
-1.598e-01,0.61,0.09,8.4,8
-1.596e-01,0.55,0.91,8.6,8.8
-1.594e-01,0.51,-0.00999999,8.4,8
-1.592e-01,0.47,0.91,8.4,8.8
-1.590e-01,0.47,-0.03,8.4,8
-1.588e-01,0.43,0.85,8.4,8.8
-1.586e-01,0.41,-0.05,8.4,8
-1.584e-01,0.41,0.77,8.4,8.8
-1.582e-01,0.35,-0.07,8.2,8
-1.580e-01,0.35,0.73,8.6,8.8
-1.578e-01,0.33,-0.03,8.4,8
-1.576e-01,0.33,0.71,8.4,8.8
-1.575e-01,0.31,0.09,8.4,8
-1.573e-01,0.31,0.55,8.4,8.8
-1.571e-01,0.31,0.19,8.4,7.8
-1.569e-01,0.25,0.41,8.4,8.6
-1.567e-01,0.25,0.19,8.2,7.8
-1.565e-01,0.25,0.37,8.4,8.6
-1.563e-01,0.27,0.17,8.4,7.8
-1.561e-01,0.27,0.35,8.2,8.6
-1.559e-01,0.27,0.17,8.4,7.8
-1.557e-01,0.25,0.35,8.4,8.6
-1.555e-01,0.25,0.13,8.2,7.8
-1.553e-01,0.27,0.31,8.4,8.6
-1.551e-01,0.25,0.15,8.2,7.8
-1.550e-01,0.21,0.31,8.2,8.6
-1.548e-01,0.21,0.17,8.2,7.8
-1.546e-01,0.23,0.29,8,8.6
-1.544e-01,0.23,-0.11,8.2,7.6
-1.542e-01,0.21,0.65,8,8.4
-1.540e-01,0.21,-0.13,8.2,7.6
-1.538e-01,0.17,0.67,8,8.4
-1.536e-01,0.17,-0.13,8.2,7.6
-1.534e-01,0.17,0.63,8.2,8.4
-1.532e-01,0.17,-0.15,8,7.6
-1.530e-01,0.13,0.63,8,8.4
-1.528e-01,0.17,-0.15,8,7.6
-1.526e-01,0.11,0.61,8,8.4
-1.525e-01,0.13,-0.17,8.2,7.6
-1.523e-01,0.13,0.63,8.2,8.4
-1.521e-01,0.13,-0.19,8.2,7.6
-1.519e-01,0.11,0.61,8,8.4
-1.517e-01,0.09,-0.19,8.2,7.6
-1.515e-01,0.13,0.59,8,8.4
-1.513e-01,0.11,-0.23,8,7.6
-1.511e-01,0.11,0.59,8,8.4
-1.509e-01,0.03,-0.25,7.8,7.6
-1.507e-01,0.11,0.55,8,8.4
-1.505e-01,0.11,-0.29,8,7.6
-1.503e-01,0.09,0.57,8.2,8.4
-1.502e-01,0.09,-0.29,8,7.6
-1.500e-01,0.11,0.59,8,8.4
-1.498e-01,0.11,-0.29,8,7.6
-1.496e-01,0.09,0.57,8,8.4
-1.494e-01,0.11,-0.25,8,7.6
-1.492e-01,0.07,0.43,8.2,8.4
-1.490e-01,0.09,-0.23,8,7.6
-1.488e-01,0.09,0.39,8,8.4
-1.486e-01,0.11,-0.23,8,7.8
-1.484e-01,0.13,0.39,8.2,8.6
-1.482e-01,0.11,-0.21,8.2,7.8
-1.480e-01,0.09,0.39,8.2,8.6
-1.478e-01,0.09,-0.21,8.2,7.8
-1.477e-01,0.09,0.35,8.2,8.6
-1.475e-01,0.11,-0.19,8.4,7.8
-1.473e-01,0.09,0.35,8.2,8.6
-1.471e-01,0.09,-0.17,8,7.8
-1.469e-01,0.11,0.35,8.2,8.6
-1.467e-01,0.09,-0.17,8.2,7.8
-1.465e-01,0.11,0.35,8.2,8.6
-1.463e-01,0.09,-0.19,8.2,8
-1.461e-01,0.11,0.37,8.2,8.8
-1.459e-01,0.11,-0.25,8.4,8
-1.457e-01,0.13,0.47,8.4,8.8
-1.455e-01,0.13,-0.21,8.4,8
-1.454e-01,0.13,0.51,8.4,8.8
-1.452e-01,0.15,-0.19,8.4,8
-1.450e-01,0.19,0.51,8.4,8.8
-1.448e-01,0.15,-0.19,8.4,8
-1.446e-01,0.15,0.51,8.6,8.8
-1.444e-01,0.13,-0.19,8.6,8
-1.442e-01,0.15,0.51,8.4,8.8
-1.440e-01,0.17,-0.13,8.4,8
-1.438e-01,0.39,0.75,8.2,8.8
-1.436e-01,0.51,0.23,8.2,7.8
-1.434e-01,0.59,0.95,8.2,8.6
-1.432e-01,0.57,0.19,8.2,7.6
-1.430e-01,0.57,0.91,8.2,8.6
-1.429e-01,0.67,0.29,8.2,7.6
-1.427e-01,0.77,1.23,8,8.4
-1.425e-01,0.81,0.39,7.8,7.4
-1.423e-01,0.91,1.31,8,8.4
-1.421e-01,0.81,0.33,7.8,7.4
-1.419e-01,0.79,1.25,7.8,8.2
-1.417e-01,0.87,0.43,7.8,7.2
-1.415e-01,0.99,1.39,7.8,8
-1.413e-01,1.03,0.55,7.6,7
-1.411e-01,1.07,1.41,7.6,8
-1.409e-01,1.11,0.75,7.4,7
-1.407e-01,1.09,1.39,7.4,7.8
-1.406e-01,1.01,0.75,7.4,7
-1.404e-01,0.95,1.15,7.2,7.8
-1.402e-01,0.87,0.59,7.6,7
-1.400e-01,0.75,0.93,7.6,7.8
-1.398e-01,0.67,0.49,7.4,7
-1.396e-01,0.63,0.77,7.2,7.8
-1.394e-01,0.57,0.39,7.4,7
-1.392e-01,0.51,0.63,7.2,7.8
-1.390e-01,0.49,0.29,7.4,6.8
-1.388e-01,0.43,0.53,7.4,7.8
-1.386e-01,0.41,0.27,7.2,6.8
-1.384e-01,0.39,0.45,7.4,7.8
-1.382e-01,0.29,0.23,7.4,6.8
-1.381e-01,0.29,0.39,7.2,7.6
-1.379e-01,0.29,0.19,7.4,6.8
-1.377e-01,0.23,0.33,7.4,7.6
-1.375e-01,0.23,-0.13,7.4,6.8
-1.373e-01,0.23,0.67,7.2,7.8
-1.371e-01,0.19,-0.13,7.6,6.8
-1.369e-01,0.19,0.65,7.2,7.6
-1.367e-01,0.19,-0.13,7.4,6.8
-1.365e-01,0.15,0.63,7.4,7.6
-1.363e-01,0.15,-0.15,7.6,6.8
-1.361e-01,0.15,0.65,7.2,7.6
-1.359e-01,0.13,-0.17,7.2,6.8
-1.358e-01,0.13,0.63,7.4,7.6
-1.356e-01,0.13,-0.17,7.2,6.8
-1.354e-01,0.11,0.61,7.2,7.6
-1.352e-01,0.11,-0.17,7.2,6.8
-1.350e-01,0.11,0.59,7,7.6
-1.348e-01,0.11,-0.19,7.2,6.8
-1.346e-01,0.11,0.59,7.2,7.6
-1.344e-01,0.07,-0.25,7.2,6.8
-1.342e-01,0.03,0.57,7.2,7.6
-1.340e-01,0.15,-0.27,7.2,6.8
-1.338e-01,0.11,0.57,7.2,7.6
-1.336e-01,0.09,-0.27,7.2,6.8
-1.334e-01,0.05,0.57,7.4,7.6
-1.333e-01,0.13,-0.29,7.2,6.8
-1.331e-01,-0.00999999,0.57,7.2,7.6
-1.329e-01,-0.23,-0.27,7.2,6.8
-1.327e-01,0.03,0.53,7.4,7.6
-1.325e-01,0.11,-0.25,7.2,6.8
-1.323e-01,0.09,0.41,7.2,7.6
-1.321e-01,0.07,-0.21,7.2,6.8
-1.319e-01,0.09,0.39,7.2,7.6
-1.317e-01,0.11,-0.21,7.4,6.8
-1.315e-01,0.13,0.39,7.4,7.8
-1.313e-01,0.07,-0.23,7.4,7
-1.311e-01,0.11,0.37,7.4,7.8
-1.310e-01,0.11,-0.19,7.4,7
-1.308e-01,0.11,0.35,7.4,7.8
-1.306e-01,0.11,-0.17,7.4,7
-1.304e-01,0.09,0.33,7.4,7.8
-1.302e-01,0.09,-0.21,7.6,7
-1.300e-01,0.09,0.33,7.4,7.8
-1.298e-01,0.11,-0.17,7.6,7
-1.296e-01,0.09,0.35,7.6,8
-1.294e-01,0.11,-0.25,7.6,7
-1.292e-01,0.11,0.45,7.4,8
-1.290e-01,0.11,-0.25,7.6,7.2
-1.288e-01,0.11,0.47,7.6,8
-1.286e-01,0.11,-0.25,7.8,7.2
-1.285e-01,0.09,0.45,7.6,8
-1.283e-01,0.09,-0.25,7.6,7.2
-1.281e-01,0.09,0.43,7.6,8
-1.279e-01,0.11,-0.23,7.6,7.2
-1.277e-01,0.11,0.45,7.6,8
-1.275e-01,0.11,-0.23,7.6,7.2
-1.273e-01,0.13,0.45,7.6,8
-1.271e-01,0.11,-0.21,7.6,7.2
-1.269e-01,0.11,0.47,7.8,8
-1.267e-01,0.15,-0.19,7.8,7.2
-1.265e-01,0.09,0.45,7.6,8
-1.263e-01,0.09,-0.15,7.6,7.2
-1.262e-01,0.09,0.47,7.6,8
-1.260e-01,0.11,-0.15,7.6,7.2
-1.258e-01,0.09,0.47,7.6,8
-1.256e-01,0.09,-0.13,7.6,7.2
-1.254e-01,0.07,0.43,7.6,8
-1.252e-01,0.07,-0.11,7.6,7.2
-1.250e-01,0.15,0.49,7.6,8
-1.248e-01,0.11,-0.11,7.6,7.2
-1.246e-01,0.13,0.51,7.6,8
-1.244e-01,0.17,-0.11,7.6,7
-1.242e-01,0.15,0.45,7.6,8
-1.240e-01,0.15,-0.03,7.6,7.2
-1.238e-01,0.15,0.35,7.6,8
-1.237e-01,0.13,0.03,7.4,7
-1.235e-01,0.25,0.47,7.4,8
-1.233e-01,0.41,0.33,7.4,6.8
-1.231e-01,0.53,0.69,7.2,7.8
-1.229e-01,0.63,0.51,7.2,6.8
-1.227e-01,0.61,0.73,7.2,7.6
-1.225e-01,0.59,0.49,7.2,6.6
-1.223e-01,0.67,0.85,7.2,7.6
-1.221e-01,0.79,0.73,6.8,6.4
-1.219e-01,0.87,0.99,7,7.4
-1.217e-01,0.91,0.83,6.8,6.2
-1.215e-01,0.97,1.09,6.6,7.2
-1.214e-01,1.03,0.83,6.8,6.2
-1.212e-01,0.91,1.07,6.8,7
-1.210e-01,0.89,0.55,6.8,6
-1.208e-01,0.99,1.55,6.6,7
-1.206e-01,1.11,0.55,6.4,6
-1.204e-01,1.11,1.59,6.2,6.8
-1.202e-01,1.03,0.41,6.2,5.8
-1.200e-01,0.99,1.51,6.2,6.8
-1.198e-01,0.89,0.25,6.2,5.8
-1.196e-01,0.77,1.35,6.2,6.6
-1.194e-01,0.71,0.13,6.4,5.8
-1.192e-01,0.65,1.19,6.4,6.6
-1.190e-01,0.59,0.05,6.2,5.8
-1.189e-01,0.55,1.03,6.2,6.6
-1.187e-01,0.47,-0.03,6.4,5.8
-1.185e-01,0.47,0.91,6.2,6.6
-1.183e-01,0.41,-0.09,6.2,5.8
-1.181e-01,0.35,0.81,6.2,6.6
-1.179e-01,0.33,-0.13,6,5.8
-1.177e-01,0.29,0.73,6.4,6.6
-1.175e-01,0.27,-0.13,6,5.8
-1.173e-01,0.27,0.75,6.2,6.6
-1.171e-01,0.25,-0.19,6.2,5.8
-1.169e-01,0.25,0.71,6.2,6.6
-1.167e-01,0.23,-0.23,6.2,5.8
-1.166e-01,0.19,0.69,6.2,6.6
-1.164e-01,0.17,-0.23,6.2,5.8
-1.162e-01,0.19,0.67,6.2,6.6
-1.160e-01,0.17,-0.21,6.2,5.8
-1.158e-01,0.13,0.51,6.2,6.8
-1.156e-01,0.17,-0.17,6.2,5.8
-1.154e-01,0.15,0.45,6.2,6.6
-1.152e-01,0.17,-0.17,6.4,6
-1.150e-01,0.15,0.41,6.4,6.8
-1.148e-01,0.15,-0.19,6.4,6
-1.146e-01,0.13,0.43,6.4,6.8
-1.144e-01,0.15,-0.17,6.4,6
-1.142e-01,0.13,0.41,6.6,6.8
-1.141e-01,0.15,-0.17,6.2,6
-1.139e-01,0.13,0.37,6.4,6.8
-1.137e-01,0.15,-0.15,6.4,6
-1.135e-01,0.13,0.35,6.4,6.8
-1.133e-01,0.11,-0.17,6.6,6
-1.131e-01,0.11,0.39,6.4,6.8
-1.129e-01,0.15,-0.19,6.6,6.2
-1.127e-01,0.11,0.37,6.6,7
-1.125e-01,0.11,-0.25,6.6,6.2
-1.123e-01,0.15,0.49,6.6,7
-1.121e-01,0.13,-0.25,6.6,6.2
-1.119e-01,0.11,0.49,6.8,7
-1.118e-01,0.11,-0.25,6.6,6.2
-1.116e-01,0.11,0.45,6.6,7
-1.114e-01,0.13,-0.23,6.6,6.2
-1.112e-01,0.11,0.45,6.8,7
-1.110e-01,0.11,-0.23,6.8,6.2
-1.108e-01,0.11,0.43,6.6,7
-1.106e-01,0.11,-0.21,6.6,6.2
-1.104e-01,0.11,0.41,6.6,7
-1.102e-01,0.11,-0.19,6.6,6.2
-1.100e-01,0.13,0.47,6.6,7
-1.098e-01,0.09,-0.15,6.6,6.2
-1.096e-01,0.09,0.43,6.6,7
-1.094e-01,0.09,-0.15,6.6,6.2
-1.093e-01,0.09,0.47,6.8,7
-1.091e-01,0.09,-0.15,6.6,6.2
-1.089e-01,0.09,0.45,6.8,7
-1.087e-01,0.11,-0.11,6.6,6.2
-1.085e-01,0.09,0.43,6.8,7
-1.083e-01,0.09,-0.11,6.6,6.2
-1.081e-01,0.07,0.43,6.6,7
-1.079e-01,0.09,-0.11,6.6,6.2
-1.077e-01,0.11,0.39,6.8,7
-1.075e-01,0.09,-0.07,6.6,6.2
-1.073e-01,0.09,0.33,6.4,7
-1.071e-01,0.09,-0.03,6.4,6.2
-1.070e-01,0.09,0.23,6.6,7
-1.068e-01,0.09,0.01,6.6,6.2
-1.066e-01,0.09,0.17,6.6,7
-1.064e-01,0.09,-0.00999999,6.6,6.2
-1.062e-01,0.09,0.17,6.6,7
-1.060e-01,0.09,-0.00999999,6.4,6.2
-1.058e-01,0.07,0.19,6.4,7
-1.056e-01,0.09,-0.00999999,6.6,6.2
-1.054e-01,0.09,0.15,6.4,7
-1.052e-01,0.09,-0.00999999,6.6,6.2
-1.050e-01,0.09,0.15,6.6,7
-1.048e-01,0.07,0.03,6.4,6
-1.046e-01,0.09,0.15,6.6,6.8
-1.045e-01,0.07,-0.09,6.6,6
-1.043e-01,0.09,0.37,6.6,6.8
-1.041e-01,0.07,-0.13,6.6,6
-1.039e-01,0.09,0.53,6.6,6.8
-1.037e-01,0.09,-0.13,6.4,6
-1.035e-01,0.07,0.55,6.4,6.8
-1.033e-01,0.07,-0.13,6.6,6
-1.031e-01,0.07,0.55,6.6,6.8
-1.029e-01,0.07,-0.13,6.4,6
-1.027e-01,0.07,0.57,6.4,6.8
-1.025e-01,0.09,-0.15,6.4,6
-1.023e-01,0.09,0.59,6.4,6.8
-1.022e-01,0.09,-0.17,6.4,6
-1.020e-01,0.09,0.59,6.4,6.8
-1.018e-01,0.07,-0.19,6.4,6
-1.016e-01,0.07,0.57,6.4,6.8
-1.014e-01,0.09,-0.21,6.4,6
-1.012e-01,0.09,0.57,6.4,6.8
-1.010e-01,0.07,-0.29,6.4,6
-1.008e-01,0.07,0.55,6.4,6.8
-1.006e-01,0.09,-0.29,6.2,6
-1.004e-01,0.09,0.57,6.4,6.8
-1.002e-01,0.09,-0.29,6.6,6
-1.000e-01,0.09,0.57,6.4,6.8
-9.985e-02,0.09,-0.29,6.6,6
-9.965e-02,0.13,0.61,6.2,6.8
-9.946e-02,0.15,-0.21,6.4,6
-9.927e-02,0.15,0.49,6.4,6.8
-9.908e-02,0.15,-0.17,6.4,6
-9.889e-02,0.15,0.47,6.4,6.8
-9.869e-02,0.15,-0.17,6.4,6
-9.850e-02,0.15,0.43,6.4,6.8
-9.831e-02,0.17,-0.13,6.4,6
-9.812e-02,0.29,0.73,6.2,6.8
-9.793e-02,0.47,0.17,6.2,5.8
-9.773e-02,0.55,0.89,6.2,6.6
-9.754e-02,0.65,0.35,6.2,5.8
-9.735e-02,0.77,1.01,6,6.6
-9.716e-02,0.73,0.41,6,5.6
-9.697e-02,0.69,1.01,6.2,6.4
-9.677e-02,0.79,0.53,5.8,5.6
-9.658e-02,0.91,1.17,6,6.4
-9.639e-02,0.95,0.67,6,5.4
-9.620e-02,1.01,1.27,6,6.2
-9.601e-02,1.07,0.59,5.6,5.4
-9.581e-02,1.05,1.37,5.8,6.2
-9.562e-02,0.95,0.57,5.8,5.2
-9.543e-02,0.99,1.39,5.8,6.2
-9.524e-02,1.05,0.71,5.6,5
-9.505e-02,1.13,1.49,5.4,6
-9.485e-02,1.15,0.63,5.4,5
-9.466e-02,1.07,1.47,5.4,5.8
-9.447e-02,0.99,0.49,5.4,5
-9.428e-02,0.91,1.29,5.4,5.8
-9.409e-02,0.85,0.37,5.4,5
-9.389e-02,0.71,1.15,5.6,5.8
-9.370e-02,0.65,0.27,5.2,5
-9.351e-02,0.61,0.95,5.6,5.8
-9.332e-02,0.61,0.09,5.4,5.2
-9.313e-02,0.51,0.87,5.6,5.8
-9.293e-02,0.47,-0.07,5.4,5
-9.274e-02,0.41,0.81,5.4,5.8
-9.255e-02,0.37,-0.11,5.4,5
-9.236e-02,0.35,0.77,5.4,5.8
-9.217e-02,0.29,-0.11,5.4,5
-9.197e-02,0.27,0.69,5.4,5.8
-9.178e-02,0.27,-0.11,5.6,5
-9.159e-02,0.25,0.63,5.4,5.8
-9.140e-02,0.25,-0.11,5.4,5
-9.121e-02,0.19,0.61,5.6,5.8
-9.101e-02,0.21,-0.09,5.4,5
-9.082e-02,0.19,0.49,5.4,5.8
-9.063e-02,0.17,0.01,5.4,5
-9.044e-02,0.19,0.35,5.4,5.8
-9.025e-02,0.17,0.05,5.4,5
-9.005e-02,0.17,0.27,5.4,5.8
-8.986e-02,0.15,0.03,5.4,5
-8.967e-02,0.15,0.23,5.4,5.8
-8.948e-02,0.13,0.03,5.4,5
-8.929e-02,0.13,0.23,5.6,5.8
-8.909e-02,0.13,0.03,5.4,5
-8.890e-02,0.11,0.19,5.4,5.8
-8.871e-02,0.11,0.01,5.4,4.8
-8.852e-02,0.11,0.19,5.4,5.8
-8.833e-02,0.07,0.03,5.4,5
-8.813e-02,0.11,0.19,5.4,5.6
-8.794e-02,0.11,0.03,5.4,5
-8.775e-02,0.09,0.17,5.4,5.8
-8.756e-02,0.09,-0.11,5.2,4.8
-8.737e-02,0.09,0.57,5.2,5.6
-8.717e-02,0.11,-0.13,5.4,5
-8.698e-02,0.07,0.57,5.2,5.6
-8.679e-02,0.09,-0.13,5.2,4.8
-8.660e-02,0.09,0.57,5.2,5.6
-8.641e-02,0.09,-0.13,5.2,4.8
-8.621e-02,0.09,0.59,5.2,5.6
-8.602e-02,0.11,-0.15,5.2,4.8
-8.583e-02,0.09,0.61,5,5.6
-8.564e-02,0.07,-0.17,5.2,4.8
-8.545e-02,0.09,0.59,5.2,5.6
-8.525e-02,0.09,-0.19,5.4,4.8
-8.506e-02,0.07,0.59,5.2,5.6
-8.487e-02,0.07,-0.19,5.2,4.8
-8.468e-02,0.09,0.57,5.2,5.6
-8.449e-02,0.07,-0.29,5.2,4.8
-8.429e-02,0.03,0.55,5.2,5.6
-8.410e-02,0.09,-0.27,5.2,4.8
-8.391e-02,0.07,0.57,5.4,5.6
-8.372e-02,0.09,-0.29,5.2,4.8
-8.353e-02,0.11,0.55,5.2,5.6
-8.333e-02,0.09,-0.29,5.2,4.8
-8.314e-02,0.07,0.57,5.4,5.6
-8.295e-02,0.09,-0.29,5.2,4.8
-8.276e-02,0.09,0.55,5,5.6
-8.257e-02,0.09,-0.25,5.2,4.8
-8.237e-02,0.09,0.39,5.4,5.6
-8.218e-02,0.07,-0.23,5.4,4.8
-8.199e-02,0.09,0.39,5.4,5.8
-8.180e-02,0.11,-0.21,5.2,4.8
-8.161e-02,0.11,0.37,5.2,5.6
-8.141e-02,0.11,-0.21,5.4,5
-8.122e-02,0.09,0.37,5.4,5.8
-8.103e-02,0.09,-0.19,5.4,5
-8.084e-02,0.07,0.35,5.4,5.8
-8.065e-02,0.09,-0.19,5.4,5
-8.045e-02,0.11,0.33,5.4,5.8
-8.026e-02,0.11,-0.17,5.4,5
-8.007e-02,0.11,0.33,5.4,5.8
-7.988e-02,0.13,-0.19,5.6,5
-7.969e-02,0.09,0.35,5.6,5.8
-7.949e-02,0.11,-0.23,5.4,5.2
-7.930e-02,0.09,0.43,5.4,5.8
-7.911e-02,0.09,-0.25,5.4,5.2
-7.892e-02,0.13,0.47,5.4,5.8
-7.873e-02,0.09,-0.25,5.4,5.2
-7.853e-02,0.13,0.47,5.4,6
-7.834e-02,0.15,-0.19,5.4,5.2
-7.815e-02,0.19,0.49,5.4,6
-7.796e-02,0.17,-0.19,5.6,5.2
-7.776e-02,0.15,0.53,5.4,5.8
-7.757e-02,0.15,-0.17,5.4,5.2
-7.738e-02,0.15,0.49,5.4,6
-7.719e-02,0.15,-0.17,5.4,5
-7.700e-02,0.23,0.71,5.6,5.8
-7.680e-02,0.39,0.15,5.4,4.8
-7.661e-02,0.59,0.87,5.4,5.8
-7.642e-02,0.59,0.29,5,4.6
-7.623e-02,0.65,1.17,5.4,5.6
-7.604e-02,0.77,0.21,5,4.6
-7.584e-02,0.73,1.17,5,5.4
-7.565e-02,0.67,0.23,5,4.4
-7.546e-02,0.83,1.27,4.8,5.4
-7.527e-02,0.93,0.43,4.8,4.2
-7.508e-02,0.93,1.33,4.6,5.2
-7.488e-02,0.91,0.39,4.6,4.2
-7.469e-02,0.85,1.29,4.6,5
-7.450e-02,0.93,0.55,4.6,4
-7.431e-02,1.03,1.33,4.6,5
-7.412e-02,0.99,0.65,4.4,4
-7.392e-02,0.91,1.19,4.4,4.8
-7.373e-02,0.81,0.61,4.4,4
-7.354e-02,0.73,0.93,4.4,4.8
-7.335e-02,0.65,0.49,4.6,3.8
-7.316e-02,0.61,0.73,4.4,4.8
-7.296e-02,0.53,0.37,4.2,4
-7.277e-02,0.49,0.63,4.4,4.8
-7.258e-02,0.43,0.29,4.4,4
-7.239e-02,0.41,0.51,4.2,4.8
-7.220e-02,0.39,0.23,4.4,4
-7.200e-02,0.33,0.45,4.2,4.6
-7.181e-02,0.33,0.21,4.4,3.8
-7.162e-02,0.27,0.37,4.2,4.6
-7.143e-02,0.29,0.17,4.4,3.8
-7.124e-02,0.23,0.33,4.2,4.8
-7.104e-02,0.21,-0.13,4.4,3.8
-7.085e-02,0.21,0.65,4.4,4.8
-7.066e-02,0.21,-0.15,4,3.8
-7.047e-02,0.17,0.65,4.2,4.6
-7.028e-02,0.19,-0.15,4.2,3.8
-7.008e-02,0.17,0.63,4.2,4.6
-6.989e-02,0.15,-0.15,4.4,3.8
-6.970e-02,0.13,0.63,4.2,4.6
-6.951e-02,0.15,-0.17,4.4,3.8
-6.932e-02,0.11,0.61,4.2,4.6
-6.912e-02,0.11,-0.17,4.2,3.8
-6.893e-02,0.11,0.63,4.2,4.8
-6.874e-02,0.11,-0.17,4.2,3.8
-6.855e-02,0.11,0.59,4.2,4.6
-6.836e-02,0.11,-0.23,4.2,3.8
-6.816e-02,0.11,0.61,4.2,4.6
-6.797e-02,0.11,-0.25,4,3.8
-6.778e-02,0.07,0.51,4.2,4.6
-6.759e-02,0.11,-0.27,4.2,3.8
-6.740e-02,0.11,0.55,4,4.6
-6.720e-02,0.07,-0.29,4.2,3.8
-6.701e-02,0.09,0.57,4.2,4.6
-6.682e-02,0.09,-0.29,4.4,3.8
-6.663e-02,0.11,0.59,4.2,4.6
-6.644e-02,0.09,-0.31,4.2,3.8
-6.624e-02,0.09,0.57,4.2,4.6
-6.605e-02,0.09,-0.27,4.4,3.8
-6.586e-02,0.11,0.45,4.4,4.6
-6.567e-02,0.11,-0.23,4.2,3.8
-6.548e-02,0.11,0.37,4.2,4.8
-6.528e-02,0.07,-0.25,4.4,3.8
-6.509e-02,0.07,0.39,4.2,4.6
-6.490e-02,0.11,-0.23,4.4,3.8
-6.471e-02,0.09,0.39,4.2,4.8
-6.452e-02,0.09,-0.21,4.4,4
-6.432e-02,0.07,0.35,4.6,4.8
-6.413e-02,0.09,-0.19,4.4,4
